tier_option	weight_set	human_gene_symbol	rank	score
A	default	ADGRB3	842	0.502374
A	default	IGFALS	843	0.502266
A	default	LCAT	844	0.502235
A	default	ZYX	845	0.502216
A	default	PLXNA1	846	0.502136
A	default	SEPTIN7	847	0.502099
A	default	PI16	848	0.50201
A	default	ELOC	849	0.501626
A	default	SERPINA10	850	0.501456
A	default	NRP2	851	0.501429
A	default	PLXDC1	852	0.501429
A	default	HAPLN4	853	0.50119
A	default	ADAMTS4	854	0.501165
A	default	C2	855	0.501131
A	default	B3GAT3	856	0.501123
A	default	TXNRD1	857	0.500215
A	default	MARCKSL1	858	0.500128
A	default	PCSK9	859	0.5
A	default	CHIT1	860	0.5
A	default	GBA	861	0.5
A	default	LRP2	862	0.5
A	default	ALB	863	0.49965
A	default	FABP4	864	0.499352
A	default	ADGRL3	865	0.499308
A	default	PCDHAC2	866	0.499127
A	default	MBP	867	0.498958
A	default	VPS26A	868	0.498772
A	default	NDRG1	869	0.498726
A	default	TPM1	870	0.498417
A	default	SCN1B	871	0.498289
A	default	RTN4	872	0.498283
A	default	NACA	873	0.498226
A	default	LTF	874	0.498035
A	default	GRP	875	0.498024
A	default	UNC5D	876	0.497991
A	default	FAM171A1	877	0.49754
A	default	PALM	878	0.497506
A	default	GPC6	879	0.497314
A	default	PTPRD	880	0.497151
A	default	ATP1B2	881	0.497098
A	default	MAN1A1	882	0.496817
A	default	VSNL1	883	0.496699
A	default	PLOD3	884	0.496434
A	default	NUDT3	885	0.496429
A	default	MAP2	886	0.496295
A	default	SLIT1	887	0.496227
A	default	OTUB1	888	0.496171
A	default	EIF5	889	0.49613
A	default	NBL1	890	0.496071
A	default	PLEKHB1	891	0.495982
A	default	GOLM2	892	0.495403
A	default	TLN2	893	0.495146
A	default	ACVR1B	894	0.495134
A	default	ADAM15	895	0.495075
A	default	CEND1	896	0.495063
A	default	NECTIN1	897	0.49504
A	default	PPIL1	898	0.494993
A	default	PDCD5	899	0.494795
A	default	PPP3R1	900	0.494605
A	default	OXR1	901	0.494494
A	default	ERP29	902	0.493861
A	default	PDAP1	903	0.493677
A	default	THSD7A	904	0.493621
A	default	PGLYRP2	905	0.493621
A	default	CRKL	906	0.493533
A	default	TMEFF2	907	0.493527
A	default	DPP10	908	0.493523
A	default	GBP2	909	0.493294
A	default	EIF4H	910	0.493098
A	default	VASN	911	0.492817
A	default	MYOC	912	0.4925
A	default	MASP1	913	0.492497
A	default	NPTX2	914	0.492305
A	default	CRIP2	915	0.492192
A	default	UBE2K	916	0.491995
A	default	COPS6	917	0.491662
A	default	CRP	918	0.491044
A	default	A1BG	919	0.490491
A	default	ANPEP	920	0.489839
A	default	PSMD8	921	0.489702
A	default	LYPD1	922	0.489701
A	default	CPN1	923	0.489468
A	default	LBP	924	0.489226
A	default	PGLYRP1	925	0.48904
A	default	LAMA2	926	0.488929
A	default	CRK	927	0.488853
A	default	GLUD1	928	0.488832
A	default	METRN	929	0.488395
A	default	ARHGDIB	930	0.488393
A	default	PDLIM5	931	0.488391
A	default	LCP1	932	0.488297
A	default	LMNB1	933	0.488197
A	default	PTPRT	934	0.48817
A	default	SEMA6D	935	0.488098
A	default	SNCB	936	0.488095
A	default	GPC5	937	0.48804
A	default	PRAP1	938	0.487306
A	default	FXYD6	939	0.487164
A	default	POMGNT1	940	0.487052
A	default	OLFM2	941	0.486978
A	default	PITHD1	942	0.486596
A	default	TBCD	943	0.486485
A	default	STXBP1	944	0.485841
A	default	H1-5	945	0.485038
A	default	FLRT1	946	0.484667
A	default	LY86	947	0.484538
A	default	LNPEP	948	0.484485
A	default	CD109	949	0.484416
A	default	COL18A1	950	0.484167
A	default	MERTK	951	0.48414
A	default	SEPTIN9	952	0.484092
A	default	SST	953	0.484077
A	default	PLG	954	0.483838
A	default	CRMP1	955	0.483713
A	default	LRFN2	956	0.483705
A	default	FAIM2	957	0.483571
A	default	PACSIN1	958	0.483333
A	default	DNAJB11	959	0.483307
A	default	PLIN3	960	0.483223
A	default	GNAO1	961	0.4831
A	default	CD14	962	0.482772
A	default	ENPP6	963	0.482589
A	default	ITGB2	964	0.482589
A	default	SELENOM	965	0.482589
A	default	YIPF3	966	0.482352
A	default	AHSA1	967	0.482343
A	default	LRP1B	968	0.482312
A	default	CBLN4	969	0.482125
A	default	ANXA3	970	0.481845
A	default	ELFN2	971	0.481473
A	default	ITGA1	972	0.481354
A	default	FBN1	973	0.481277
A	default	FERMT3	974	0.481024
A	default	EPHB2	975	0.480291
A	default	LAMA1	976	0.480256
A	default	ANTXR1	977	0.479714
A	default	NEFH	978	0.479613
A	default	PGRMC1	979	0.479435
A	default	CBR3	980	0.479146
A	default	UNC5B	981	0.479032
A	default	EZR	982	0.478578
A	default	XYLT1	983	0.478494
A	default	ROBO2	984	0.478471
A	default	FSTL5	985	0.478049
A	default	IST1	986	0.477879
A	default	ADGRB2	987	0.477381
A	default	SEC23IP	988	0.477256
A	default	SCN4B	989	0.477243
A	default	FKBP3	990	0.477131
A	default	GNPTG	991	0.477043
A	default	ANK1	992	0.47695
A	default	FDPS	993	0.476877
A	default	DNAJB4	994	0.476867
A	default	SLC1A2	995	0.476786
A	default	GNB1	996	0.47659
A	default	ITGAM	997	0.476562
A	default	PPIC	998	0.476027
A	default	ADSS2	999	0.475998
A	default	ACP6	1000	0.475893
A	default	PLXNB3	1001	0.475258
A	default	CAP2	1002	0.475187
A	default	HSPA4	1003	0.475116
A	default	SERPINB9	1004	0.475074
A	default	CSF1	1005	0.475017
A	default	RCN1	1006	0.474897
A	default	CPPED1	1007	0.474553
A	default	CASP14	1008	0.474501
A	default	GSTK1	1009	0.47447
A	default	CRELD1	1010	0.474256
A	default	HABP2	1011	0.473971
A	default	WARS1	1012	0.473962
A	default	RHOB	1013	0.47396
A	default	PLP1	1014	0.47381
A	default	IFNAR2	1015	0.473654
A	default	LRG1	1016	0.472857
A	default	LAMA4	1017	0.47266
A	default	FLNC	1018	0.472456
A	default	RAB3A	1019	0.472078
A	default	CGREF1	1020	0.471741
A	default	SPTB	1021	0.471429
A	default	LY6E	1022	0.471429
A	default	KIAA1549L	1023	0.471429
A	default	TAFA2	1024	0.471429
A	default	CPLX2	1025	0.471429
A	default	ECRG4	1026	0.471335
A	default	CD248	1027	0.471108
A	default	NUDT5	1028	0.471061
A	default	PLCB1	1029	0.470956
A	default	SERPINB1	1030	0.47044
A	default	TAFA5	1031	0.470313
A	default	RAB1B	1032	0.470183
A	default	GPHN	1033	0.469979
A	default	EPB41L3	1034	0.469792
A	default	TPBG	1035	0.469582
A	default	CDH5	1036	0.469576
A	default	AP1B1	1037	0.469402
A	default	LAMB1	1038	0.469235
A	default	SELENOF	1039	0.469199
A	default	RARRES2	1040	0.468808
A	default	VAT1L	1041	0.46839
A	default	APOA1	1042	0.468268
A	default	TGFBR3	1043	0.467874
A	default	TYRO3	1044	0.467857
A	default	CBLN2	1045	0.467857
A	default	FAM174A	1046	0.467857
A	default	PAK1	1047	0.467386
A	default	FAM20B	1048	0.467084
A	default	MYLK	1049	0.466732
A	default	C1QTNF5	1050	0.466667
A	default	BMP1	1051	0.466567
A	default	NPPC	1052	0.466488
A	default	ADAMTS2	1053	0.466376
A	default	FAM20C	1054	0.466213
A	default	SCAMP1	1055	0.465962
A	default	DDAH1	1056	0.465935
A	default	NHLRC3	1057	0.465848
A	default	MESD	1058	0.465785
A	default	PTPRR	1059	0.465714
A	default	STMN3	1060	0.46571
A	default	NETO2	1061	0.465699
A	default	NPY	1062	0.465602
A	default	STX1A	1063	0.465148
A	default	S100A9	1064	0.464915
A	default	LAMP5	1065	0.464663
A	default	LGALS3	1066	0.464531
A	default	PKP1	1067	0.464214
A	default	COLEC12	1068	0.463721
A	default	ERBB4	1069	0.463616
A	default	DSC3	1070	0.463454
A	default	PRRT1	1071	0.463453
A	default	NSUN2	1072	0.463322
A	default	OAF	1073	0.463103
A	default	GFAP	1074	0.46277
A	default	HEG1	1075	0.462548
A	default	TWF2	1076	0.462539
A	default	FOLH1	1077	0.4625
A	default	VWF	1078	0.46244
A	default	LAMA5	1079	0.462362
A	default	API5	1080	0.462206
A	default	SF3A1	1081	0.462065
A	default	HNRNPA1	1082	0.462029
A	default	RABGEF1	1083	0.461884
A	default	RAP2A	1084	0.461701
A	default	PCDH19	1085	0.461384
A	default	NOTCH2	1086	0.461318
A	default	SEMA4D	1087	0.461253
A	default	PRL	1088	0.461161
A	default	GRIA2	1089	0.461012
A	default	EPHA5	1090	0.460952
A	default	CLSTN2	1091	0.460909
A	default	ADAM9	1092	0.460855
A	default	HIBADH	1093	0.460645
A	default	FBL	1094	0.460466
A	default	TPPP	1095	0.460268
A	default	ADGRG1	1096	0.460119
A	default	RPSA	1097	0.460079
A	default	RELT	1098	0.459468
A	default	THBS1	1099	0.459284
A	default	ITGA6	1100	0.459083
A	default	CNTN6	1101	0.458738
A	default	DPP6	1102	0.458036
A	default	CARTPT	1103	0.457976
A	default	DDT	1104	0.457685
A	default	POSTN	1105	0.457662
A	default	CNTNAP1	1106	0.457335
A	default	DPT	1107	0.457143
A	default	TM9SF3	1108	0.457078
A	default	TMPO	1109	0.456874
A	default	CAMK2B	1110	0.456706
A	default	FABP7	1111	0.456548
A	default	AQP4	1112	0.456548
A	default	COASY	1113	0.456292
A	default	CDH15	1114	0.456246
A	default	ST8SIA3	1115	0.456156
A	default	NRGN	1116	0.455878
A	default	RAB5B	1117	0.45585
A	default	SLITRK2	1118	0.455804
A	default	RPN2	1119	0.455437
A	default	CAMK2A	1120	0.455223
A	default	F9	1121	0.455218
A	default	FUCA2	1122	0.454705
A	default	LHPP	1123	0.454697
A	default	WFDC2	1124	0.454585
A	default	CRABP1	1125	0.45452
A	default	SELENOP	1126	0.454167
A	default	VPS35	1127	0.454101
A	default	MIA	1128	0.453754
A	default	TMEM132C	1129	0.453754
A	default	ART3	1130	0.453754
A	default	LYZ	1131	0.453206
A	default	JCHAIN	1132	0.452959
A	default	RGMB	1133	0.452924
A	default	CALB1	1134	0.45247
A	default	OMD	1135	0.452093
A	default	FRZB	1136	0.451897
A	default	MYH14	1137	0.451786
A	default	CBLN1	1138	0.451522
A	default	ARFIP1	1139	0.451521
A	default	UBE2V1	1140	0.450847
A	default	PLXNA2	1141	0.450724
A	default	CNR1	1142	0.450595
A	default	LRPAP1	1143	0.450544
A	default	CD82	1144	0.450476
A	default	NT5E	1145	0.450439
A	default	LYVE1	1146	0.450432
A	default	ACSL4	1147	0.450244
A	default	CXCL16	1148	0.450146
A	default	MAP1LC3B	1149	0.45
A	default	TLN1	1150	0.449812
A	default	WFIKKN2	1151	0.449601
A	default	CAPZA1	1152	0.449405
A	default	FLRT3	1153	0.449335
A	default	PODXL	1154	0.449076
A	default	ADAMTS3	1155	0.448918
A	default	NIPSNAP2	1156	0.448803
A	default	EDIL3	1157	0.448738
A	default	QPCT	1158	0.448304
A	default	NLGN1	1159	0.44794
A	default	ABLIM1	1160	0.447897
A	default	GLIPR2	1161	0.447622
A	default	SLMAP	1162	0.447603
A	default	ITFG1	1163	0.447253
A	default	MAP6	1164	0.447196
A	default	CA4	1165	0.446875
A	default	ASPH	1166	0.446875
A	default	EPHB3	1167	0.446585
A	default	MFAP4	1168	0.446436
A	default	NTS	1169	0.446429
A	default	MGAT2	1170	0.446285
A	default	SNRPF	1171	0.446213
A	default	TMED4	1172	0.446192
A	default	CAP1	1173	0.446178
A	default	NTRK3	1174	0.446131
A	default	DSP	1175	0.446057
A	default	SHISA5	1176	0.44603
A	default	EMC10	1177	0.445982
A	default	GALNT1	1178	0.445852
A	default	NIBAN1	1179	0.44581
A	default	PYCARD	1180	0.445759
A	default	RAB2A	1181	0.445173
A	default	DCHS1	1182	0.444829
A	default	CDK9	1183	0.444729
A	default	HSPA2	1184	0.444579
A	default	AQP1	1185	0.444494
A	default	FAM234A	1186	0.444303
A	default	TPM2	1187	0.44415
A	default	PRKAR1B	1188	0.443736
A	default	PIK3C2A	1189	0.443698
A	default	MSLN	1190	0.443538
A	default	SYT11	1191	0.443339
A	default	IGFBP7	1192	0.443306
A	default	SYT2	1193	0.443155
A	default	SHISA4	1194	0.443155
A	default	RAB6A	1195	0.442606
A	default	AP2A1	1196	0.442156
A	default	S100A13	1197	0.441667
A	default	LRRTM2	1198	0.441667
A	default	JAM2	1199	0.441295
A	default	ITPR1	1200	0.441223
A	default	APOM	1201	0.441097
A	default	LRP4	1202	0.44105
A	default	TMED9	1203	0.440982
A	default	TGFB2	1204	0.440867
A	default	COA3	1205	0.440315
A	default	NDST1	1206	0.440269
A	default	SVIP	1207	0.440065
A	default	FSD1	1208	0.439902
A	default	TMX1	1209	0.43938
A	default	STX6	1210	0.438788
A	default	ACVR1	1211	0.438713
A	default	PITPNA	1212	0.437922
A	default	TPD52	1213	0.437798
A	default	TNXB	1214	0.437143
A	default	MRC1	1215	0.437143
A	default	SUSD5	1216	0.437143
A	default	BCHE	1217	0.43692
A	default	SLC1A3	1218	0.436905
A	default	HPCAL1	1219	0.435774
A	default	CDC5L	1220	0.435717
A	default	CA10	1221	0.435714
A	default	TRHDE	1222	0.435714
A	default	GCSH	1223	0.4357
A	default	PPM1L	1224	0.435285
A	default	NANP	1225	0.435267
A	default	SFN	1226	0.435119
A	default	PIANP	1227	0.435105
A	default	EFNA1	1228	0.434911
A	default	COL5A1	1229	0.434578
A	default	DLG2	1230	0.434226
A	default	PLXND1	1231	0.43378
A	default	FGFR2	1232	0.433571
A	default	MAN1C1	1233	0.433571
A	default	SMOC1	1234	0.433571
A	default	ITGA7	1235	0.433265
A	default	LTBP1	1236	0.432829
A	default	ACAN	1237	0.432769
A	default	MDK	1238	0.432759
A	default	MMRN2	1239	0.432455
A	default	B4GALT1	1240	0.432455
A	default	BRSK2	1241	0.432087
A	default	PLXNA3	1242	0.432011
A	default	COX6B1	1243	0.431994
A	default	EXT2	1244	0.431534
A	default	RMDN1	1245	0.431337
A	default	ECM2	1246	0.431329
A	default	MGP	1247	0.431281
A	default	ACTN1	1248	0.431241
A	default	ESAM	1249	0.430952
A	default	RGS12	1250	0.430673
A	default	EFCAB14	1251	0.430446
A	default	METRNL	1252	0.430225
A	default	B3GNT2	1253	0.430223
A	default	PLD4	1254	0.43
A	default	GNAI2	1255	0.429866
A	default	ACSBG1	1256	0.429762
A	default	HPCAL4	1257	0.429762
A	default	RHOA	1258	0.429689
A	default	UBL3	1259	0.429674
A	default	SEMA3A	1260	0.429574
A	default	RMDN3	1261	0.429419
A	default	CST6	1262	0.42933
A	default	MMP17	1263	0.428962
A	default	SDC3	1264	0.428571
A	default	COL12A1	1265	0.428571
A	default	HCLS1	1266	0.428274
A	default	TIMP3	1267	0.427644
A	default	BCAS1	1268	0.42753
A	default	PDHX	1269	0.42753
A	default	EMILIN1	1270	0.427283
A	default	FLG	1271	0.427278
A	default	EDN3	1272	0.427232
A	default	RAP1B	1273	0.427072
A	default	FAM177A1	1274	0.426906
A	default	SLIT3	1275	0.426632
A	default	PGM5	1276	0.42619
A	default	AJAP1	1277	0.42619
A	default	APMAP	1278	0.42619
A	default	SLC39A12	1279	0.426042
A	default	UNC13A	1280	0.426042
A	default	CA14	1281	0.425893
A	default	CXCL12	1282	0.425766
A	default	TMEM132D	1283	0.425759
A	default	VAPA	1284	0.425545
A	default	SLC8A2	1285	0.425298
A	default	ASTN1	1286	0.425298
A	default	PIK3R4	1287	0.424713
A	default	RMC1	1288	0.424528
A	default	COL4A2	1289	0.42411
A	default	HAPLN1	1290	0.42381
A	default	GNPDA1	1291	0.423746
A	default	HNRNPC	1292	0.423619
A	default	SLITRK5	1293	0.423248
A	default	MAN1B1	1294	0.423105
A	default	ST8SIA5	1295	0.422924
A	default	DDR1	1296	0.422739
A	default	GSTM4	1297	0.422321
A	default	RPH3A	1298	0.422321
A	default	S100A4	1299	0.421875
A	default	SYNM	1300	0.421577
A	default	TNFRSF1A	1301	0.421439
A	default	PON2	1302	0.421437
A	default	ARHGEF18	1303	0.421408
A	default	ATG7	1304	0.421365
A	default	ITGBL1	1305	0.420977
A	default	DBH	1306	0.420842
A	default	SUMO2	1307	0.420833
A	default	TRH	1308	0.420406
A	default	PCDH8	1309	0.420406
A	default	MTFR1L	1310	0.419659
A	default	PDGFRA	1311	0.419607
A	default	F11R	1312	0.419536
A	default	EIF4A1	1313	0.419096
A	default	PHB2	1314	0.418752
A	default	SH3BGRL2	1315	0.418601
A	default	EEF1B2	1316	0.418454
A	default	RAB8A	1317	0.418179
A	default	EFEMP2	1318	0.418167
A	default	SLC38A10	1319	0.418058
A	default	GRIA1	1320	0.417857
A	default	FUT8	1321	0.417818
A	default	HEBP2	1322	0.417643
A	default	FAM107B	1323	0.417113
A	default	GABBR1	1324	0.417113
A	default	PDGFA	1325	0.417002
A	default	FKBP1A	1326	0.416918
A	default	NUDT14	1327	0.416741
A	default	CYTL1	1328	0.416607
A	default	CHST15	1329	0.416379
A	default	APCS	1330	0.416071
A	default	ATG4B	1331	0.416014
A	default	RAB8B	1332	0.41601
A	default	THBS2	1333	0.415714
A	default	SLC8A1	1334	0.415625
A	default	CHST10	1335	0.415589
A	default	FAT1	1336	0.415329
A	default	PDYN	1337	0.415199
A	default	GGT7	1338	0.414881
A	default	PON3	1339	0.414881
A	default	SDK2	1340	0.414881
A	default	SEMA3C	1341	0.414841
A	default	SULF2	1342	0.414677
A	default	AXL	1343	0.414375
A	default	RAB23	1344	0.413958
A	default	TIMP1	1345	0.413705
A	default	STK39	1346	0.413552
A	default	CDC42EP4	1347	0.413393
A	default	CNPY3	1348	0.413393
A	default	RAB18	1349	0.413302
A	default	PPP2R2A	1350	0.412895
A	default	ANGPTL2	1351	0.412853
A	default	DNM1L	1352	0.412839
A	default	FGL2	1353	0.412656
A	default	PTPRJ	1354	0.412606
A	default	LCN2	1355	0.4125
A	default	PRSS23	1356	0.412232
A	default	EHD1	1357	0.411904
A	default	IGKC	1358	0.411615
A	default	COMP	1359	0.411599
A	default	RECK	1360	0.411498
A	default	COL4A1	1361	0.410605
A	default	TMEM109	1362	0.410417
A	default	NTNG2	1363	0.409673
A	default	BMPR2	1364	0.409585
A	default	MFAP2	1365	0.409566
A	default	SEMA3E	1366	0.409524
A	default	TF	1367	0.409357
A	default	RNF130	1368	0.409202
A	default	GALNT7	1369	0.40913
A	default	MYL9	1370	0.408929
A	default	PZP	1371	0.408631
A	default	CPAMD8	1372	0.408631
A	default	FLRT2	1373	0.408185
A	default	ABCA1	1374	0.408185
A	default	SHC3	1375	0.408185
A	default	IGLON5	1376	0.407515
A	default	ASTN2	1377	0.40744
A	default	TK2	1378	0.40744
A	default	SEMA6B	1379	0.407143
A	default	LRP8	1380	0.407143
A	default	VWA7	1381	0.407143
A	default	SEMA3F	1382	0.407143
A	default	APLP1	1383	0.407017
A	default	SVEP1	1384	0.406778
A	default	KIAA0319	1385	0.406548
A	default	UNC5A	1386	0.406213
A	default	SCUBE1	1387	0.406027
A	default	C4BPA	1388	0.405595
A	default	LRPPRC	1389	0.405331
A	default	S1PR1	1390	0.405208
A	default	PBXIP1	1391	0.405208
A	default	WSCD1	1392	0.404911
A	default	ATG3	1393	0.40436
A	default	NAPA	1394	0.404177
A	default	PLPBP	1395	0.403819
A	default	GALNT18	1396	0.403795
A	default	AOC3	1397	0.40372
A	default	PXDN	1398	0.403531
A	default	GPC4	1399	0.403125
A	default	QSOX2	1400	0.402289
A	default	GORASP2	1401	0.402082
A	default	GHR	1402	0.401562
A	default	KCNE5	1403	0.401562
A	default	DYNLL2	1404	0.401429
A	default	SNED1	1405	0.401429
A	default	MXRA8	1406	0.401429
A	default	SEMA3G	1407	0.401429
A	default	PAPLN	1408	0.401429
A	default	HS6ST3	1409	0.401429
A	default	PIK3C3	1410	0.401318
A	default	UCMA	1411	0.400343
A	default	SYT1	1412	0.400252
A	default	SPTBN4	1413	0.4
A	default	SCN3B	1414	0.4
A	default	MPZ	1415	0.4
A	default	CA8	1416	0.4
A	default	HAPLN2	1417	0.4
A	default	TENM1	1418	0.4
A	default	CSMD2	1419	0.4
A	default	FRMPD4	1420	0.4
A	default	ILDR2	1421	0.4
A	default	SLC27A2	1422	0.4
A	default	PTPRC	1423	0.4
A	default	F3	1424	0.4
A	default	GABRA2	1425	0.4
A	default	SDC2	1426	0.4
A	default	EDNRB	1427	0.4
A	default	ENTPD1	1428	0.4
A	default	IL1RAPL1	1429	0.4
A	default	LRIG1	1430	0.4
A	default	CNN1	1431	0.4
A	default	VPS54	1432	0.4
A	default	CRHBP	1433	0.4
A	default	EPHA6	1434	0.4
A	default	LINGO3	1435	0.4
A	default	GALNT17	1436	0.4
A	default	CSMD3	1437	0.4
A	default	PNPLA8	1438	0.4
A	default	OS9	1439	0.4
A	default	UQCC3	1440	0.4
A	default	SARAF	1441	0.4
A	default	NETO1	1442	0.4
A	default	MRGPRF	1443	0.4
A	default	COX16	1444	0.4
A	default	C1QL3	1445	0.4
A	default	SPPL2A	1446	0.4
A	default	PLXNC1	1447	0.4
A	default	TENM2	1448	0.4
A	default	RAB33B	1449	0.399393
A	default	FGG	1450	0.399178
A	default	COL15A1	1451	0.398884
A	default	PIK3R1	1452	0.398754
A	default	NOTCH3	1453	0.398708
A	default	WIPI2	1454	0.39832
A	default	MATN2	1455	0.398214
A	default	EFNA3	1456	0.397857
A	default	PROCR	1457	0.397857
A	default	ENTPD6	1458	0.397768
A	default	ST3GAL6	1459	0.397652
A	default	ATG5	1460	0.397472
A	default	INAFM2	1461	0.396964
A	default	FSTL3	1462	0.396936
A	default	CHRD	1463	0.396667
A	default	MYL1	1464	0.396429
A	default	DLK2	1465	0.395982
A	default	RILPL1	1466	0.395503
A	default	VPS16	1467	0.395245
A	default	MDGA1	1468	0.394866
A	default	TWSG1	1469	0.394866
A	default	CRIM1	1470	0.394866
A	default	CUL5	1471	0.394801
A	default	AP1G1	1472	0.394406
A	default	YKT6	1473	0.394334
A	default	WDR45B	1474	0.394333
A	default	C3	1475	0.393569
A	default	SH3GLB1	1476	0.393551
A	default	CD84	1477	0.392857
A	default	TIMP4	1478	0.3925
A	default	GALNT13	1479	0.392153
A	default	AP3B1	1480	0.391753
A	default	ATG16L1	1481	0.391723
A	default	FTL	1482	0.391146
A	default	NLGN2	1483	0.390976
A	default	HDGF	1484	0.390864
A	default	C1R	1485	0.390645
A	default	FBLN7	1486	0.390213
A	default	TBC1D15	1487	0.390113
A	default	UVRAG	1488	0.389975
A	default	PPP1CA	1489	0.389585
A	default	CTHRC1	1490	0.389523
A	default	ARG1	1491	0.389428
A	default	ENPP4	1492	0.389286
A	default	RAB9A	1493	0.389155
A	default	SELL	1494	0.389003
A	default	USP7	1495	0.388844
A	default	CA11	1496	0.388676
A	default	SPINT1	1497	0.388213
A	default	FJX1	1498	0.38804
A	default	GALNT10	1499	0.388036
A	default	OPA1	1500	0.387711
A	default	PDGFRL	1501	0.387245
A	default	CALY	1502	0.387143
A	default	CHRDL1	1503	0.387143
A	default	NIPSNAP1	1504	0.38693
A	default	USP15	1505	0.38674
A	default	MAPK3	1506	0.386736
A	default	VPS11	1507	0.386112
A	default	CUL3	1508	0.385941
A	default	GALNT6	1509	0.385779
A	default	TAC1	1510	0.385714
A	default	OPTN	1511	0.385384
A	default	PIK3CB	1512	0.384961
A	default	WDR45	1513	0.384937
A	default	TINAGL1	1514	0.384896
A	default	MEGF8	1515	0.382945
A	default	C8B	1516	0.382668
A	default	GP1BA	1517	0.382589
A	default	C9	1518	0.382475
A	default	CHAD	1519	0.382307
A	default	CHST8	1520	0.381696
A	default	GPNMB	1521	0.381488
A	default	MFAP5	1522	0.381395
A	default	ABHD14A	1523	0.380897
A	default	IGFBPL1	1524	0.380664
A	default	HAVCR2	1525	0.380223
A	default	STC2	1526	0.380209
A	default	BIRC6	1527	0.380188
A	default	CRISPLD1	1528	0.380035
A	default	HSPA8	1529	0.379935
A	default	SBSN	1530	0.379613
A	default	LDHA	1531	0.379601
A	default	DCD	1532	0.379454
A	default	CBL	1533	0.379259
A	default	APOF	1534	0.37881
A	default	PRSS35	1535	0.378795
A	default	CUL4B	1536	0.378734
A	default	PGAM1	1537	0.37807
A	default	ORM2	1538	0.377595
A	default	ORM1	1539	0.377595
A	default	ATG2B	1540	0.37734
A	default	TAX1BP1	1541	0.376757
A	default	ATF6B	1542	0.376728
A	default	ATP6V1E1	1543	0.376707
A	default	PEBP1	1544	0.376507
A	default	HS6ST1	1545	0.376333
A	default	DNAJB1	1546	0.376042
A	default	CALM2	1547	0.37567
A	default	VWA1	1548	0.37567
A	default	SPP2	1549	0.375521
A	default	BACE1	1550	0.375255
A	default	EXT1	1551	0.375095
A	default	CLEC11A	1552	0.374845
